Well;Cycle;Target Name;Rn;DeltaRn
D12;11;Target 1;28921,39453;-232,651413
D12;12;Target 1;28895,49609;-199,8128052
D12;13;Target 1;28831,31641;-205,2554626
D12;14;Target 1;28713,78125;-264,0535889
D12;15;Target 1;28838,00391;-81,09388733
D12;16;Target 1;28788,49609;-71,86466217
D12;17;Target 1;28814,82031;13,1965971
D12;18;Target 1;28784,10156;41,21488571
D12;19;Target 1;28757,87891;73,72926331
D12;20;Target 1;28874,0332;248,6206055
D12;21;Target 1;29035,21484;468,5392761
D12;22;Target 1;28880,83789;372,899353
D12;23;Target 1;29073,23047;624,0289917
D12;24;Target 1;29196,8418;806,3773193
D12;25;Target 1;29442,77344;1111,046021
D12;26;Target 1;29982,92383;1709,933472
D12;27;Target 1;30465,5332;2251,279785
D12;28;Target 1;31561,04688;3405,530518
D12;29;Target 1;33193,20703;5096,427734
D12;30;Target 1;35824,67969;7786,637695
D12;31;Target 1;40278,57031;12299,26465
D12;32;Target 1;47084,85938;19164,29102
D12;33;Target 1;56804,54688;28942,71484
D12;34;Target 1;69662,625;41859,53125
D12;35;Target 1;85017,21875;57272,86328
D12;36;Target 1;102556,4766;74870,85938
D12;37;Target 1;120499,625;92872,74219
D12;38;Target 1;138570,125;111001,9766
D12;39;Target 1;155737,5625;128228,1563
D12;40;Target 1;171345,4844;143894,8125
E1;1;Target 1;23978,63281;217,9733429
E1;2;Target 1;23735,48438;-48,52588272
E1;3;Target 1;23772,85938;-34,50167465
E1;4;Target 1;23884,71875;54,00691223
E1;5;Target 1;23961,61523;107,5526047
E1;6;Target 1;23865,26563;-12,14779377
E1;7;Target 1;23910,46875;9,704541206
E1;8;Target 1;23789,6875;-134,4275055
E1;9;Target 1;23915,49609;-31,96969414
E1;10;Target 1;24010,91602;40,09943771
E1;11;Target 1;24039,50781;45,34044647
E1;12;Target 1;23929,86719;-87,65097046
E1;13;Target 1;23975,44922;-65,41973114
E1;14;Target 1;24062,00391;-2,215831041
E1;15;Target 1;24122,27148;34,70095825
E1;16;Target 1;24187,84961;76,92829132
E1;17;Target 1;24102,95313;-31,31898117
E1;18;Target 1;24176,76953;19,14663506
E1;19;Target 1;24348,65625;167,6825562
E1;20;Target 1;24355,78516;151,4606781
E1;21;Target 1;24365,15625;137,4809875
E1;22;Target 1;24449,4707;198,4446411
E1;23;Target 1;24524,47656;250,0997162
E1;24;Target 1;24599,5;301,7723694
E1;25;Target 1;24865,51758;544,4391479
E1;26;Target 1;25242,77344;898,3442383
E1;27;Target 1;25617,25781;1249,477783
E1;28;Target 1;26402,53125;2011,400513
E1;29;Target 1;27943,80078;3529,319092
E1;30;Target 1;30846,45117;6408,618652
E1;31;Target 1;36018,23438;11557,05078
E1;32;Target 1;44697,5;20212,9668
E1;33;Target 1;57796,07031;33288,1875
E1;34;Target 1;75319,96875;50788,73438
E1;35;Target 1;96859,8125;72305,22656
E1;36;Target 1;119576,7422;94998,80469
E1;37;Target 1;141400,5938;116799,3047
E1;38;Target 1;162221,6719;137597,0313
E1;39;Target 1;181417,1875;156769,2031
E1;40;Target 1;197761,2969;173089,9531
E2;1;Target 1;29750,03125;803,1573486
E2;2;Target 1;29113,46484;175,5133972
E2;3;Target 1;28967,96094;38,93196487
E2;4;Target 1;28787,9082;-132,198288
E2;5;Target 1;28883,12891;-28,05510521
E2;6;Target 1;28978,99219;76,73065186
E2;7;Target 1;29053,75781;160,4187622
E2;8;Target 1;28874,24219;-10,17438602
E2;9;Target 1;28768,60547;-106,8886261
E2;10;Target 1;28867,80664;1,235026002
E2;11;Target 1;28851,75391;-5,895228863
E2;12;Target 1;29193,42188;344,6952209
E2;13;Target 1;29507,01563;667,2114258
E2;14;Target 1;30099,38281;1268,501099
E2;15;Target 1;30821,05469;1999,095459
E2;16;Target 1;32598,40234;3785,365723
E2;17;Target 1;36169,33984;7365,225586
E2;18;Target 1;42697,83984;13902,64844
E2;19;Target 1;54732,25781;25945,98828
E2;20;Target 1;76127,29688;47349,94922
E2;21;Target 1;107939,8125;79171,39063
E2;22;Target 1;146801,7813;118042,2813
E2;23;Target 1;183619,4219;154868,8438
E2;24;Target 1;212638,3125;183896,6563
E2;25;Target 1;239060,25;210327,5156
E2;26;Target 1;260819,4219;232095,6094
E2;27;Target 1;277729,6875;249014,7969
E2;28;Target 1;292209,9063;263503,9375
E2;29;Target 1;302166,5;273469,4688
E2;30;Target 1;313743;285054,875
E2;31;Target 1;322324,375;293645,1875
E2;32;Target 1;331032,5625;302362,2813
E2;33;Target 1;337491,4688;308830,125
E2;34;Target 1;342197,125;313544,6875
E2;35;Target 1;347908,5938;319265,0938
E2;36;Target 1;352386,625;323752,0313
E2;37;Target 1;355252,4688;326626,8125
E2;38;Target 1;361026;332409,25
E2;39;Target 1;364661,8125;336054
E2;40;Target 1;366039,1875;337440,2813
E3;1;Target 1;30969,20508;673,8532715
E3;2;Target 1;30863,16016;531,5680542
E3;3;Target 1;30750,875;383,0426025
E3;4;Target 1;30761,82813;357,7554321
E3;5;Target 1;30370,62695;-69,6860199
E3;6;Target 1;30379,38672;-97,16654968
E3;7;Target 1;30341,77734;-171,0162201
E3;8;Target 1;30467,92578;-81,108078
E3;9;Target 1;30467,51953;-117,7546234
E3;10;Target 1;30356,08203;-265,4324036
E3;11;Target 1;30483,25781;-174,496933
E3;12;Target 1;30610,49609;-83,49894714
E3;13;Target 1;30643,88281;-86,3525238
E3;14;Target 1;30721,64453;-44,83109665
E3;15;Target 1;30803,11914;0,403217167
E3;16;Target 1;30821,97852;-16,97770309
E3;17;Target 1;30944,66211;69,46559906
E3;18;Target 1;30973,79102;62,35420609
E3;19;Target 1;31108,32813;160,6510162
E3;20;Target 1;31158,56641;174,6490021
E3;21;Target 1;31144,21094;124,0532455
E3;22;Target 1;31349,26563;292,8676453
E3;23;Target 1;31576,46289;483,8246155
E3;24;Target 1;31779,79102;650,9124146
E3;25;Target 1;32070,00391;904,8850098
E3;26;Target 1;32613,50195;1412,142822
E3;27;Target 1;33755,79688;2518,19751
E3;28;Target 1;35600,03125;4326,191406
E3;29;Target 1;39289,64063;7979,560547
E3;30;Target 1;45296,99219;13950,67188
E3;31;Target 1;55854,67578;24472,11523
E3;32;Target 1;72421,57031;41002,76953
E3;33;Target 1;95834,03125;64378,98828
E3;34;Target 1;125157,7813;93666,5
E3;35;Target 1;158464,1406;126936,6172
E3;36;Target 1;189604,2813;158040,5156
E3;37;Target 1;218516,2344;186916,2344
E3;38;Target 1;242972,6719;211336,4219
E3;39;Target 1;262834,7813;231162,2969
E3;40;Target 1;279609,9063;247901,1875
E4;1;Target 1;28365,57031;277,329834
E4;2;Target 1;28174,95117;73,43384552
E4;3;Target 1;28079,98828;-34,80590439
E4;4;Target 1;28125,5332;-2,537844896
E4;5;Target 1;28373,83398;232,4860687
E4;6;Target 1;28408,3457;253,720932
E4;7;Target 1;28216,82031;48,9186821
E4;8;Target 1;28096,48633;-84,69216156
E4;9;Target 1;28416,93555;222,4801941
E4;10;Target 1;28078,54297;-129,1892395
E4;11;Target 1;28159,81836;-61,19071198
E4;12;Target 1;28250,38477;16,09883118
E4;13;Target 1;28088,69531;-158,8674774
E4;14;Target 1;28113,63086;-147,2088013
E4;15;Target 1;28089,4668;-184,6497192
E4;16;Target 1;28040,74219;-246,6511841
E4;17;Target 1;28228,34766;-72,32257843
E4;18;Target 1;28311,51367;-2,433425665
E4;19;Target 1;28236,94141;-90,28255463
E4;20;Target 1;28064,23828;-276,2625427
E4;21;Target 1;28392,06445;38,28677368
E4;22;Target 1;28630,48047;263,4259338
E4;23;Target 1;28519,58203;139,2506256
E4;24;Target 1;28608,71094;215,1026764
E4;25;Target 1;28457,86914;50,98401642
E4;26;Target 1;28523,65625;103,4942703
E4;27;Target 1;28434,89453;1,455687404
E4;28;Target 1;28343,56836;-103,1473465
E4;29;Target 1;28494,35742;34,36485672
E4;30;Target 1;28329,55469;-143,7147369
E4;31;Target 1;28459,71094;-26,83535004
E4;32;Target 1;28559,72461;59,90146255
E4;33;Target 1;28466,98828;-46,11172485
E4;34;Target 1;28547,98828;21,61141205
E4;35;Target 1;28648,97461;109,3208771
E4;36;Target 1;28609,60742;56,67683029
E4;37;Target 1;28895,51367;329,3062134
E4;38;Target 1;29118,19727;538,7129517
E4;39;Target 1;29319,0293;726,2681274
E4;40;Target 1;29427,2207;821,1826782
E5;1;Target 1;34314,09375;776,758667
E5;2;Target 1;34049,1875;457,9957581
E5;3;Target 1;34125,26563;480,2171936
E5;4;Target 1;34046,21094;347,3058167
E5;5;Target 1;33695,71094;-57,05086517
E5;6;Target 1;34016,95313;210,3346405
E5;7;Target 1;33804,89063;-55,58454132
E5;8;Target 1;33720,95703;-193,3748169
E5;9;Target 1;33947,34375;-20,84477806
E5;10;Target 1;33592,90625;-429,1389465
E5;11;Target 1;34001,69141;-74,21048737
E5;12;Target 1;34001,07813;-128,6804504
E5;13;Target 1;33987,21094;-196,4043121
E5;14;Target 1;33914,02344;-323,4484863
E5;15;Target 1;34134,65625;-156,6723633
E5;16;Target 1;34046,97266;-298,2126465
E5;17;Target 1;34330,92969;-68,11229706
E5;18;Target 1;34401,86328;-51,03538132
E5;19;Target 1;34747,80078;241,0454407
E5;20;Target 1;34555,42188;-5,190152168
E5;21;Target 1;34981,28906;366,820343
E5;22;Target 1;35080,5625;412,2371216
E5;23;Target 1;35005,75;283,5679321
E5;24;Target 1;35093,61719;317,5784302
E5;25;Target 1;35311,78125;481,8858032
E5;26;Target 1;35808,75781;925,0056763
E5;27;Target 1;35972,88281;1035,274048
E5;28;Target 1;37267,3125;2275,846924
E5;29;Target 1;38673,09375;3627,771484
E5;30;Target 1;42209,13672;7109,958008
E5;31;Target 1;48218;13064,96484
E5;32;Target 1;59670,93359;24464,04102
E5;33;Target 1;79439,69531;44178,94531
E5;34;Target 1;111061,1563;75746,54688
E5;35;Target 1;143102,3281;107733,8672
E5;36;Target 1;175122,3125;139700
E5;37;Target 1;203199,5;167723,3281
E5;38;Target 1;229798,9531;194268,9219
E5;39;Target 1;252566,125;216982,2344
E5;40;Target 1;274853,7188;239215,9688
E6;1;Target 1;35176,10938;211,132782
E6;2;Target 1;35569,11719;591,0766602
E6;3;Target 1;35432,74609;441,6416016
E6;4;Target 1;35118,91406;114,745636
E6;5;Target 1;34698,73438;-318,4979858
E6;6;Target 1;34788,42969;-241,8666229
E6;7;Target 1;35015,42969;-27,93057251
E6;8;Target 1;34939,92969;-116,4945145
E6;9;Target 1;34867,80078;-201,6873627
E6;10;Target 1;35063,14453;-19,40755653
E6;11;Target 1;35145,71094;50,09490585
E6;12;Target 1;35262,24219;153,5622101
E6;13;Target 1;35281,57031;159,8264008
E6;14;Target 1;35217,3125;82,50463867
E6;15;Target 1;35164,48828;16,61647606
E6;16;Target 1;35162,78125;1,845502257
E6;17;Target 1;35103,48828;-70,51140594
E6;18;Target 1;35074,41016;-112,6534805
E6;19;Target 1;35246,77344;46,64585876
E6;20;Target 1;35254,75781;41,56629181
E6;21;Target 1;35148,94531;-77,31015015
E6;22;Target 1;35295,9375;56,61809158
E6;23;Target 1;35430,57813;178,1947784
E6;24;Target 1;35667,25781;401,8105164
E6;25;Target 1;36159,53125;881,0200195
E6;26;Target 1;36768,17969;1476,604492
E6;27;Target 1;37976,33594;2671,696777
E6;28;Target 1;40198,64844;4880,945313
E6;29;Target 1;44697,78125;9367,014648
E6;30;Target 1;52422,12109;17078,29102
E6;31;Target 1;66374,72656;31017,83203
E6;32;Target 1;87478,48438;52108,52734
E6;33;Target 1;116081,9453;80698,92188
E6;34;Target 1;148262,0625;112865,9766
E6;35;Target 1;181848,75;146439,5938
E6;36;Target 1;212302,5938;176880,375
E6;37;Target 1;237603,1094;202167,8281
E6;38;Target 1;259208,7344;223760,3906
E6;39;Target 1;277300,8438;241839,4375
E6;40;Target 1;292404,6875;256930,2188
E7;1;Target 1;34136,58594;1036,723267
E7;2;Target 1;33755,79297;604,4932861
E7;3;Target 1;33691,33203;488,5953369
E7;4;Target 1;33661,28906;407,1153564
E7;5;Target 1;33329,99219;24,38147926
E7;6;Target 1;33560,82422;203,7765045
E7;7;Target 1;33218,23438;-190,250351
E7;8;Target 1;33413,21484;-46,70688629
E7;9;Target 1;33387,35938;-123,9993668
E7;10;Target 1;33487,32813;-75,46762085
E7;11;Target 1;33194,45703;-419,7757263
E7;12;Target 1;33468,83594;-196,8338165
E7;13;Target 1;33452,77344;-264,3333435
E7;14;Target 1;33534,29688;-234,2469025
E7;15;Target 1;33755,125;-64,85578156
E7;16;Target 1;33812,28906;-59,12872696
E7;17;Target 1;33846,15234;-76,70245361
E7;18;Target 1;33895,75;-78,54180145
E7;19;Target 1;33949,00391;-76,72490692
E7;20;Target 1;34096,30469;19,13887024
E7;21;Target 1;34109,61719;-18,98563766
E7;22;Target 1;34108,15625;-71,88358307
E7;23;Target 1;34751;519,5231323
E7;24;Target 1;34314,49219;31,57834053
E7;25;Target 1;34518,58203;184,2311707
E7;26;Target 1;34416,77344;30,98557663
E7;27;Target 1;34526,33594;89,11106873
E7;28;Target 1;34462,96484;-25,69703102
E7;29;Target 1;34883,63672;343,5378418
E7;30;Target 1;35312,21094;720,6750488
E7;31;Target 1;35665,42969;1022,456787
E7;32;Target 1;36749,63281;2055,2229
E7;33;Target 1;39083,93359;4338,086914
E7;34;Target 1;43815,94531;9018,661133
E7;35;Target 1;50168,11719;15319,39648
E7;36;Target 1;62933,48828;28033,33008
E7;37;Target 1;81525,03906;46573,44531
E7;38;Target 1;108428,3438;73425,3125
E7;39;Target 1;139789,3125;104734,8438
E7;40;Target 1;168638,9375;133533,0313
E8;1;Target 1;30237,70117;715,5719604
E8;2;Target 1;30090,31445;494,9577942
E8;3;Target 1;29924,74414;256,1600342
E8;4;Target 1;29693,74805;-48,06350708
E8;5;Target 1;29578,66406;-236,374939
E8;6;Target 1;29839,74805;-48,51839066
E8;7;Target 1;30018,89648;57,40260315
E8;8;Target 1;29775,56641;-259,1549072
E8;9;Target 1;30035,38477;-72,56400299
E8;10;Target 1;30277,26758;96,09136963
E8;11;Target 1;30327,00586;72,60220337
E8;12;Target 1;30495,5293;167,8982086
E8;13;Target 1;30557,65234;156,793808
E8;14;Target 1;30482,20313;8,117144585
E8;15;Target 1;30574,15234;26,83892059
E8;16;Target 1;30607,24609;-13,29477215
E8;17;Target 1;30646,4043;-47,36401367
E8;18;Target 1;30816,39844;49,40268707
E8;19;Target 1;30738,88672;-101,3364716
E8;20;Target 1;30754,73828;-158,7123566
E8;21;Target 1;31015,31836;28,64027977
E8;22;Target 1;31045,68945;-14,21606922
E8;23;Target 1;31212,78516;79,65219116
E8;24;Target 1;31205,78906;-0,571344852
E8;25;Target 1;31458,30859;178,7207489
E8;26;Target 1;31695,50391;342,6885986
E8;27;Target 1;32070,94727;644,904541
E8;28;Target 1;32659,73438;1160,464233
E8;29;Target 1;33899,84375;2327,346191
E8;30;Target 1;36049,94141;4404,216309
E8;31;Target 1;40380,16797;8661,21582
E8;32;Target 1;48137,73438;16345,55469
E8;33;Target 1;60625,34766;28759,93945
E8;34;Target 1;78458,99219;46520,35547
E8;35;Target 1;100548,9219;68537,0625
E8;36;Target 1;123555,0156;91469,92969
E8;37;Target 1;146055,9375;113897,6172
E8;38;Target 1;167289,2969;135057,75
E8;39;Target 1;186542,8125;154238,0469
E8;40;Target 1;203103,7656;170725,7656
E9;1;Target 1;33278,07813;718,9572754
E9;2;Target 1;32999,13672;393,7008667
E9;3;Target 1;32731,42383;79,67298126
E9;4;Target 1;32786,91797;88,85211182
E9;5;Target 1;32841,05469;96,67382813
E9;6;Target 1;32725,52734;-65,1685257
E9;7;Target 1;32881,83594;44,8250618
E9;8;Target 1;32796,10156;-87,22431946
E9;9;Target 1;32731,14844;-198,4924622
E9;10;Target 1;33002,51563;26,55972481
E9;11;Target 1;32873,99219;-148,278717
E9;12;Target 1;33070,16406;1,578148007
E9;13;Target 1;33037,35938;-77,54154968
E9;14;Target 1;33162,66406;1,448132992
E9;15;Target 1;33258,67188;51,14093781
E9;16;Target 1;33367,78516;113,939209
E9;17;Target 1;33368,61719;68,45623779
E9;18;Target 1;33350,03516;3,559196949
E9;19;Target 1;33261,98047;-130,8105011
E9;20;Target 1;33322,64453;-116,461441
E9;21;Target 1;33529,67969;44,25870514
E9;22;Target 1;33679,85547;148,1194763
E9;23;Target 1;33980,30469;402,2536926
E9;24;Target 1;34013,89844;389,5324402
E9;25;Target 1;34312,1875;641,5064697
E9;26;Target 1;34878,92969;1161,933716
E9;27;Target 1;35560,61719;1797,306152
E9;28;Target 1;37134,8125;3325,186523
E9;29;Target 1;40221,75391;6365,812988
E9;30;Target 1;46184,04688;12281,79102
E9;31;Target 1;57498,75391;23550,18359
E9;32;Target 1;77260,23438;43265,34766
E9;33;Target 1;110161,8203;76120,61719
E9;34;Target 1;152821,375;118733,8594
E9;35;Target 1;197608,3906;163474,5625
E9;36;Target 1;236709,375;202529,2344
E9;37;Target 1;269056,5313;234830,0625
E9;38;Target 1;296138,6875;261865,9063
E9;39;Target 1;316915;282595,9063
E9;40;Target 1;334086,875;299721,4688
E10;1;Target 1;33194,80078;1178,80249
E10;2;Target 1;32832,10156;815,850708
E10;3;Target 1;32368,74414;352,2407532
E10;4;Target 1;32412,32422;395,5683289
E10;5;Target 1;32126,68359;109,6752014
E10;6;Target 1;31944,18164;-73,07926941
E10;7;Target 1;32039,54883;22,03540993
E10;8;Target 1;31982,32617;-35,4397583
E10;9;Target 1;32014,83984;-3,178596735
E10;10;Target 1;31869,43164;-148,8393097
E10;11;Target 1;31726,33203;-292,1914368
E10;12;Target 1;31667,32813;-351,4478455
E10;13;Target 1;31708,02734;-311,0011292
E10;14;Target 1;31842,54492;-176,7360687
E10;15;Target 1;31903,5332;-116,0003052
E10;16;Target 1;32021,48828;1,70226264
E10;17;Target 1;31840,92188;-179,1166534
E10;18;Target 1;32092,63672;72,34568024
E10;19;Target 1;32126,25586;105,7123108
E10;20;Target 1;32118,25;97,45393372
E10;21;Target 1;32023,49805;2,449472427
E10;22;Target 1;32118,90039;97,5993042
E10;23;Target 1;32202,03125;180,4776459
E10;24;Target 1;32271,57617;249,7700653
E10;25;Target 1;32243,14063;221,0820007
E10;26;Target 1;32550,66992;528,3587646
E10;27;Target 1;32591,47656;568,9129028
E10;28;Target 1;32909,05859;886,2424316
E10;29;Target 1;33381,87891;1358,810303
E10;30;Target 1;33565,69141;1542,370239
E10;31;Target 1;34259,8125;2236,23877
E10;32;Target 1;35686,44141;3662,615234
E10;33;Target 1;38818,86719;6794,788574
E10;34;Target 1;44100,27344;12075,94238
E10;35;Target 1;54213,45313;22188,86914
E10;36;Target 1;70009,875;37985,03906
E10;37;Target 1;90956,09375;58931,00391
E10;38;Target 1;114421,2344;82395,89063
E10;39;Target 1;138282,75;106257,1563
E10;40;Target 1;161603,5781;129577,7344
E11;1;Target 1;31647,63281;1157,878296
E11;2;Target 1;31231,77344;763,5762329
E11;3;Target 1;30918,58203;471,9421082
E11;4;Target 1;30900,73438;475,6517334
E11;5;Target 1;30516,46875;112,9433975
E11;6;Target 1;30346,50781;-35,46025467
E11;7;Target 1;30278,74414;-81,66664124
E11;8;Target 1;30154,87695;-183,9765472
E11;9;Target 1;30072,20898;-245,0872192
E11;10;Target 1;30031,73828;-264,0006409
E11;11;Target 1;29993,97852;-280,203125
E11;12;Target 1;30031,89844;-220,7259064
E11;13;Target 1;30118,36328;-112,7037811
E11;14;Target 1;30066,5625;-142,9472656
E11;15;Target 1;29969,2832;-218,669281
E11;16;Target 1;30099,31836;-67,07684326
E11;17;Target 1;30058,82227;-86,01564789
E11;18;Target 1;30241,39258;118,1119537
E11;19;Target 1;30166,49023;64,76689148
E11;20;Target 1;30176,3457;96,17964935
E11;21;Target 1;30283,63867;225,0299072
E11;22;Target 1;30410,95898;373,9075012
E11;23;Target 1;30375,43359;359,9393921
E11;24;Target 1;30520,375;526,4381104
E11;25;Target 1;30747,88086;775,5012207
E11;26;Target 1;31386,7832;1435,960815
E11;27;Target 1;31995,83008;2066,564941
E11;28;Target 1;33290,32813;3382,620361
E11;29;Target 1;35856,24219;5970,091797
E11;30;Target 1;40322,73438;10458,1416
E11;31;Target 1;48145,1875;18302,15234
E11;32;Target 1;61260,39063;31438,91211
E11;33;Target 1;80367,77344;50567,85156
E11;34;Target 1;104951,2969;75172,92969
E11;35;Target 1;132079,4375;102322,6328
E11;36;Target 1;159702,4531;129967,2031
E11;37;Target 1;186498,2188;156784,5313
E11;38;Target 1;210922,9219;181230,7813
E11;39;Target 1;231251,1563;201580,5781
E11;40;Target 1;249757,875;220108,8594
E12;1;Target 1;26724,76172;188,3691406
E12;2;Target 1;26816,74609;361,8726501
E12;3;Target 1;26785,08594;411,7316284
E12;4;Target 1;26532,84375;241,0085907
E12;5;Target 1;26321,77539;111,4593735
E12;6;Target 1;25991,13672;-137,6601563
E12;7;Target 1;25943,09766;-104,1800766
E12;8;Target 1;25812,75195;-153,0066376
E12;9;Target 1;25603,59961;-280,6398315
E12;10;Target 1;25503,59375;-299,1265564
E12;11;Target 1;25388,07813;-333,1230469
E12;12;Target 1;25521,75;-117,9320297
E12;13;Target 1;25550,7207;-7,442187309
E12;14;Target 1;25583,23633;106,5925751
E12;15;Target 1;25496,94336;101,8187485
E12;16;Target 1;25445,61719;132,0117188
E12;17;Target 1;25560,57422;328,4878845
E12;18;Target 1;25558,875;408,3078003
E12;19;Target 1;25647,73438;578,6863403
E12;20;Target 1;26024,12109;1036,592163
E12;21;Target 1;26395,6875;1489,677734
E12;22;Target 1;27321,65625;2497,165527
E12;23;Target 1;29294,18555;4551,213867
E12;24;Target 1;32492,99023;7831,538086
E12;25;Target 1;38475,15234;13895,21875
E12;26;Target 1;47596,3125;23097,89844
E12;27;Target 1;60214,65234;35797,75781
E12;28;Target 1;73863,52344;49528,14844
E12;29;Target 1;88061,8125;63807,95703
E12;30;Target 1;101846,0625;77673,72656
E12;31;Target 1;115689,5391;91598,71875
E12;32;Target 1;129408,8438;105399,5469
E12;33;Target 1;141629,4844;117701,7031
E12;34;Target 1;152748,8594;128902,6016
E12;35;Target 1;163491,875;139727,1406
E12;36;Target 1;172015,7188;148332,5
E12;37;Target 1;179543,25;155941,5469
E12;38;Target 1;187208,375;163688,1875
E12;39;Target 1;194287,375;170848,7031
E12;40;Target 1;200471,5156;177114,375
F1;1;Target 1;24774,3457;574,3115845
F1;2;Target 1;24539,38477;299,6005249
F1;3;Target 1;24540,6582;261,1238098
F1;4;Target 1;24504,15625;184,8717194
F1;5;Target 1;24488,58594;129,5512695
F1;6;Target 1;24479,32813;80,54331207
F1;7;Target 1;24476,63672;38,10176468
F1;8;Target 1;24358,16406;-120,1210327
F1;9;Target 1;24364,96094;-153,074295
F1;10;Target 1;24363,13281;-194,6525726
F1;11;Target 1;24372,41406;-225,12146
F1;12;Target 1;24335,79297;-301,4927063
F1;13;Target 1;24489,04688;-187,9889221
F1;14;Target 1;24647,75;-69,03594208
F1;15;Target 1;24743,64453;-12,89155293
F1;16;Target 1;24810,6875;14,40127468
F1;17;Target 1;24801,47852;-34,55784988
F1;18;Target 1;24945,39453;69,6080246
F1;19;Target 1;25163,56445;248,0278015
F1;20;Target 1;25227,99414;272,7073364
F1;21;Target 1;25209,41406;214,3771362
F1;22;Target 1;25410,32813;375,5410461
F1;23;Target 1;25539,69531;465,1581116
F1;24;Target 1;25584,64648;470,3591309
F1;25;Target 1;25839,48828;685,4508057
F1;26;Target 1;26152,06641;958,2787476
F1;27;Target 1;26362,58984;1129,052124
F1;28;Target 1;26865,89844;1592,610474
F1;29;Target 1;27907,07422;2594,036133
F1;30;Target 1;29853,08984;4500,301758
F1;31;Target 1;33374,22266;7981,684082
F1;32;Target 1;39725,78125;14293,49316
F1;33;Target 1;51289,73438;25817,69531
F1;34;Target 1;70322,09375;44810,30469
F1;35;Target 1;98630,10938;73078,57031
F1;36;Target 1;131780,0625;106188,7734
F1;37;Target 1;164529,8281;138898,7813
F1;38;Target 1;196299,8281;170629,0313
F1;39;Target 1;224473,1719;198762,625
F1;40;Target 1;246968,3594;221218,0625
F2;1;Target 1;30422,53906;1182,608276
F2;2;Target 1;29878,91211;581,7056274
F2;3;Target 1;29767,82813;413,3458557
F2;4;Target 1;29488,64648;76,88847351
F2;5;Target 1;29741,01172;271,9779663
F2;6;Target 1;29972,78711;446,4776001
F2;7;Target 1;30039,67188;456,0866089
F2;8;Target 1;29734,48828;93,62725067
F2;9;Target 1;29586,41016;-111,7266235
F2;10;Target 1;29644,3125;-111,1000366
F2;11;Target 1;29414,28906;-398,399231
F2;12;Target 1;29565,71484;-304,2492065
F2;13;Target 1;29796,75195;-130,487854
F2;14;Target 1;29917,91016;-66,60540009
F2;15;Target 1;29710,96289;-330,8284302
F2;16;Target 1;29853,73047;-245,3365936
F2;17;Target 1;29979,77539;-176,5674286
F2;18;Target 1;29945,66211;-267,9564514
F2;19;Target 1;30064,10156;-206,7927704
F2;20;Target 1;29932,95703;-395,2130432
F2;21;Target 1;29944,10352;-441,3423157
F2;22;Target 1;30390,76563;-51,95596695
F2;23;Target 1;30694,38477;194,3874207
F2;24;Target 1;30405,45313;-151,8199768
F2;25;Target 1;30847,59375;233,0448914
F2;26;Target 1;31031,82422;359,9996033
F2;27;Target 1;30884,88477;155,7844086
F2;28;Target 1;31023,80859;237,4324799
F2;29;Target 1;30625,16797;-218,483902
F2;30;Target 1;30973,04688;72,11924744
F2;31;Target 1;30890,22656;-67,9768219
F2;32;Target 1;31362,50586;347,0267334
F2;33;Target 1;31391,39844;318,6435547
F2;34;Target 1;31374,45313;244,4224854
F2;35;Target 1;31659,41602;472,1096191
F2;36;Target 1;31912,95898;668,3768311
F2;37;Target 1;31998,1875;696,3295898
F2;38;Target 1;32646,15625;1287,022583
F2;39;Target 1;33218,24609;1801,83667
F2;40;Target 1;33681,14453;2207,459473
F3;1;Target 1;36450,58203;837,4868164
F3;2;Target 1;36257,55469;695,5968628
F3;3;Target 1;35924,35547;413,5350037
F3;4;Target 1;35745,63281;285,949707
F3;5;Target 1;35402,15234;-6,393382549
F3;6;Target 1;35277,53125;-79,87710571
F3;7;Target 1;35169,41406;-136,8569183
F3;8;Target 1;35163,64063;-91,49298859
F3;9;Target 1;35022,22266;-181,7735901
F3;10;Target 1;34803,41406;-349,4448242
F3;11;Target 1;34933,95703;-167,7644806
F3;12;Target 1;35025,25;-25,33413696
F3;13;Target 1;34959,88281;-39,5639534
F3;14;Target 1;34853,8125;-94,49689484
F3;15;Target 1;34845,52344;-51,64859009
F3;16;Target 1;34806,07031;-39,96434402
F3;17;Target 1;34917,35156;122,454277
F3;18;Target 1;34888,21094;144,4510193
F3;19;Target 1;34990,84375;298,2211914
F3;20;Target 1;34974,77344;333,288269
F3;21;Target 1;34989,50781;399,1600037
F3;22;Target 1;35294,27344;755,0629883
F3;23;Target 1;35547,01563;1058,942505
F3;24;Target 1;35652,30859;1215,372925
F3;25;Target 1;36210,32813;1824,529785
F3;26;Target 1;37096,94922;2762,28833
F3;27;Target 1;39047,38281;4763,859375
F3;28;Target 1;42263,26172;8030,875488
F3;29;Target 1;48537,86719;14356,61816
F3;30;Target 1;60144,51563;26014,4043
F3;31;Target 1;81719,125;47640,15234
F3;32;Target 1;115586,6328;81558,79688
F3;33;Target 1;160635,6719;126658,9688
F3;34;Target 1;207547,4531;173621,8906
F3;35;Target 1;252287,0781;218412,6563
F3;36;Target 1;289954,3438;256131,0625
F3;37;Target 1;320075,8125;286303,6563
F3;38;Target 1;343913,75;310192,75
F3;39;Target 1;364047,125;330377,25
F3;40;Target 1;381781,8125;348163,0625
F4;1;Target 1;36020,15234;169,7421722
